name,classe,cours,id,entree,sortie,score,remarque,id_user,id_meeting,planning_cours_journalier_id,ip,created_at,updated_at,source,canal_feedback
Benkacem Taha,Préparation Concours  ENSA-ENSAM ( Math ),Mathématiques pour Concours d'accès ENSA-ENSAM,81795,2025-06-29 10:35:35,2025-06-29 12:06:32,10,"Méthodologie adaptée, j'ai beaucoup appris.",6365,231,184705,102.96.249.229,2025-06-29 11:35:35,2025-06-29 13:09:42,yool education,enquête
CHAIMAA EZZINE,Préparation Concours  ENSA-ENSAM ( Math ),Mathématiques pour Concours d'accès ENSA-ENSAM,81878,2025-06-30 09:01:58,2025-06-30 13:15:27,8,"Très satisfait du cours, contenu clair et utile.",32484,231,\N,160.176.17.123,2025-06-30 10:01:58,2025-06-30 14:15:27,yool education,enquête
El harmiri Yasmine,Classe 1 - Mathématiques & Résolutions de problèmes pour Concours d'accès ENCG,Mathématiques & Résolutions de problèmes pour Concours d'accès ENCG,22349,2024-07-02 15:00:52,2024-07-02 17:03:09,9,"Méthodologie adaptée, j'ai beaucoup appris.",7678,265,89497,\N,2024-07-02 16:00:52,2024-07-02 18:03:14,yool education,email
MOUSTAPHA AMOUCHAL,GR 1,ريادة الأعمال,4827,2023-10-25 14:04:03,2023-10-25 16:19:35,8,"Méthodologie adaptée, j'ai beaucoup appris.",937,368,\N,\N,2023-10-25 15:04:03,2023-10-25 17:19:35,yool education,réseaux sociaux
Ourkhis Said,GR 1,ريادة الأعمال,5315,2023-11-09 11:37:46,2023-11-09 12:08:16,8,Formateur très compétent et à l'écoute.,748,368,\N,\N,2023-11-09 12:37:46,2023-11-09 13:08:16,yool education,réseaux sociaux
MOUSTAPHA AMOUCHAL,GR 1,ريادة الأعمال,10177,2024-02-21 12:23:20,2024-02-21 12:23:20,8,"Bonne expérience, je recommande cette formation.",937,368,\N,\N,2024-02-21 13:23:20,2024-02-21 13:23:27,yool education,plateforme
Mohamed Amine SOOD,Classe01-2BAC SM G1/ SVT,Soutien Scolaire SVT 2ème année BAC SC MATHS A,28136,2024-10-09 20:33:54,2024-10-09 21:57:57,9,"Très satisfait du cours, contenu clair et utile.",8249,385,94812,\N,2024-10-09 21:33:54,2024-10-09 22:58:07,yool education,réseaux sociaux
Wissal Laloui,Classe01-2BAC SM G1/ SVT,Soutien Scolaire SVT 2ème année BAC SC MATHS A,28862,2024-10-16 20:29:50,2024-10-16 20:40:46,1,"Je suis déçu, la formation n'a pas répondu à mes attentes.",8472,385,94819,\N,2024-10-16 21:29:50,2024-10-16 21:44:01,yool education,réseaux sociaux
Hiba Maazouzi,Classe01-2BAC SM G1/ MATH,Soutien Scolaire Maths 2ème année Bac SC MATHS,28232,2024-10-10 19:05:46,2024-10-10 20:39:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",8415,387,94084,\N,2024-10-10 20:05:46,2024-10-10 21:39:50,yool education,plateforme
Elkhabouri Adam,Classe01-2BAC SM G1/ MATH,Soutien Scolaire Maths 2ème année Bac SC MATHS,58394,2025-03-14 20:03:34,2025-03-14 21:34:35,9,"Très satisfait du cours, contenu clair et utile.",8348,387,94239,105.190.235.16,2025-03-14 20:03:34,2025-03-14 21:35:02,yool education,plateforme
Manal El Yamani,Classe01-2BAC SM G1/ PC,Soutien Scolaire PC 2ème année Bac SC MATHS,11008,2024-03-05 19:38:29,2024-03-05 20:39:11,10,"Méthodologie adaptée, j'ai beaucoup appris.",3164,388,78486,\N,2024-03-05 19:38:29,2024-03-05 20:39:36,yool education,email
Elkhabouri Adam,Classe01-2BAC SM G1/ PC,Soutien Scolaire PC 2ème année Bac SC MATHS,32599,2024-11-25 19:01:40,2024-11-25 20:29:05,9,"Bonne expérience, je recommande cette formation.",8348,388,94373,\N,2024-11-25 20:01:40,2024-11-25 21:29:23,yool education,plateforme
Elkhabouri Adam,Classe01-2BAC SM G1/ PC,Soutien Scolaire PC 2ème année Bac SC MATHS,53281,2025-02-24 19:07:16,2025-02-24 20:27:59,10,"Bonne expérience, je recommande cette formation.",8348,388,94464,105.190.180.12,2025-02-24 19:07:16,2025-02-24 20:28:13,yool education,enquête
Ayman Dmaj,Soutien Scolaire Eco Générale et STAT 2ème année Bac SC ECO,Soutien Scolaire Economie Générale et Statistiques 2ème année Baccalauréat Sciences Economiques,30811,2024-11-06 10:52:05,2024-11-06 11:38:08,10,Formateur très compétent et à l'écoute.,4631,400,91438,\N,2024-11-06 11:52:05,2024-11-06 12:38:23,yool education,réseaux sociaux
Hattani Fatima Zahrae,Soutien Scolaire Eco Générale et STAT 2ème année Bac SC ECO,Soutien Scolaire Economie Générale et Statistiques 2ème année Baccalauréat Sciences Economiques,35505,2024-12-08 10:09:39,2024-12-08 11:32:29,10,"Méthodologie adaptée, j'ai beaucoup appris.",10704,400,91470,\N,2024-12-08 11:09:39,2024-12-08 12:32:37,yool education,réseaux sociaux
02 Studio Ag,Soutien Scolaire Eco Générale et STAT 2ème année Bac SC ECO,Soutien Scolaire Economie Générale et Statistiques 2ème année Baccalauréat Sciences Economiques,47684,2025-02-05 18:32:13,2025-02-05 20:31:39,8,Formateur très compétent et à l'écoute.,8051,400,91529,196.64.37.128,2025-02-05 19:32:13,2025-02-05 21:31:56,yool education,plateforme
Ayman Dmaj,Soutien Scolaire Eco Générale et STAT 2ème année Bac SC ECO,Soutien Scolaire Economie Générale et Statistiques 2ème année Baccalauréat Sciences Economiques,60915,2025-04-02 20:07:23,2025-04-02 20:36:21,10,"Très satisfait du cours, contenu clair et utile.",4631,400,91585,105.154.194.72,2025-04-02 20:07:23,2025-04-02 20:36:49,yool education,réseaux sociaux
Ayman Dmaj,Soutien Scolaire Eco Générale et STAT 2ème année Bac SC ECO,Soutien Scolaire Economie Générale et Statistiques 2ème année Baccalauréat Sciences Economiques,63045,2025-04-09 19:12:24,2025-04-09 20:19:48,10,"Méthodologie adaptée, j'ai beaucoup appris.",4631,400,91592,41.250.168.171,2025-04-09 20:12:24,2025-04-09 21:19:56,yool education,email
Boujmal Ghita,Soutien Scolaire Eco & Orga Administrative 2ème année Bac SC ECO,Soutien Scolaire Economie & Organisation Administrative 2ème année Baccalauréat Sciences Economiques,32408,2024-11-22 19:04:06,2024-11-22 20:33:48,10,"Bonne expérience, je recommande cette formation.",8296,401,91697,\N,2024-11-22 20:04:06,2024-11-22 21:33:54,yool education,email
Hattani Fatima Zahrae,Soutien Scolaire Eco & Orga Administrative 2ème année Bac SC ECO,Soutien Scolaire Economie & Organisation Administrative 2ème année Baccalauréat Sciences Economiques,35156,2024-12-06 19:10:46,2024-12-06 20:35:46,10,Formateur très compétent et à l'écoute.,10704,401,91711,\N,2024-12-06 20:10:46,2024-12-06 21:36:43,yool education,enquête
01 Studio Ag,Soutien Scolaire Eco & Orga Administrative 2ème année Bac SC ECO,Soutien Scolaire Economie & Organisation Administrative 2ème année Baccalauréat Sciences Economiques,38364,2024-12-20 18:38:44,2024-12-20 20:35:35,8,Formateur très compétent et à l'écoute.,8050,401,91725,105.157.175.21,2024-12-20 19:38:44,2024-12-20 21:35:59,yool education,enquête
Saber El aloua,Soutien Scolaire Eco & Orga Administrative 2ème année Bac SC ECO,Soutien Scolaire Economie & Organisation Administrative 2ème année Baccalauréat Sciences Economiques,38393,2024-12-20 19:00:25,2024-12-20 20:40:21,8,"Bonne expérience, je recommande cette formation.",8555,401,91725,196.115.81.156,2024-12-20 20:00:25,2024-12-20 21:40:24,yool education,réseaux sociaux
01 Studio Ag,Soutien Scolaire Eco & Orga Administrative 2ème année Bac SC ECO,Soutien Scolaire Economie & Organisation Administrative 2ème année Baccalauréat Sciences Economiques,40151,2024-12-27 18:55:28,2024-12-27 20:38:40,8,"Bonne expérience, je recommande cette formation.",8050,401,91732,41.250.100.2,2024-12-27 19:55:28,2024-12-27 21:38:48,yool education,plateforme
01 Studio Ag,Soutien Scolaire Eco & Orga Administrative 2ème année Bac SC ECO,Soutien Scolaire Economie & Organisation Administrative 2ème année Baccalauréat Sciences Economiques,46269,2025-01-24 18:12:06,2025-01-24 19:13:42,8,"Très satisfait du cours, contenu clair et utile.",8050,401,\N,160.176.25.104,2025-01-24 19:12:06,2025-01-24 20:13:47,yool education,enquête
Mohamed Taha Maachou,Soutien Scolaire COMPTA 2ème année Bac SC ECO,Soutien Scolaire Comptabilité 2ème année Baccalauréat Sciences Economiques,29355,2024-10-21 20:10:41,2024-10-21 20:41:37,10,"Bonne expérience, je recommande cette formation.",8471,402,91908,\N,2024-10-21 21:10:41,2024-10-21 21:41:47,yool education,email
Ayman Dmaj,Soutien Scolaire COMPTA 2ème année Bac SC ECO,Soutien Scolaire Comptabilité 2ème année Baccalauréat Sciences Economiques,30502,2024-11-04 19:05:45,2024-11-04 20:39:27,10,"Méthodologie adaptée, j'ai beaucoup appris.",4631,402,91922,\N,2024-11-04 20:05:45,2024-11-04 21:39:54,yool education,plateforme
Hattani Fatima Zahrae,Soutien Scolaire COMPTA 2ème année Bac SC ECO,Soutien Scolaire Comptabilité 2ème année Baccalauréat Sciences Economiques,35388,2024-12-07 14:05:44,2024-12-07 17:16:13,10,Formateur très compétent et à l'écoute.,10704,402,91955,\N,2024-12-07 15:05:44,2024-12-07 18:16:28,yool education,plateforme
06 Studio Ag,Soutien Scolaire COMPTA 2ème année Bac SC ECO,Soutien Scolaire Comptabilité 2ème année Baccalauréat Sciences Economiques,46443,2025-01-25 13:55:51,2025-01-25 15:16:58,8,"Bonne expérience, je recommande cette formation.",8054,402,\N,160.176.25.104,2025-01-25 14:55:51,2025-01-25 16:17:04,yool education,plateforme
Anass Knadel,Soutien Scolaire COMPTA 2ème année Bac SC ECO,Soutien Scolaire Comptabilité 2ème année Baccalauréat Sciences Economiques,48506,2025-02-07 16:49:33,2025-02-07 16:49:54,8,Formateur très compétent et à l'écoute.,12238,402,\N,\N,2025-02-07 17:49:33,2025-02-07 17:50:00,yool education,enquête
Anass Knadel,Soutien Scolaire COMPTA 2ème année Bac SC ECO,Soutien Scolaire Comptabilité 2ème année Baccalauréat Sciences Economiques,51389,2025-02-18 17:48:56,2025-02-18 17:49:19,8,"Très satisfait du cours, contenu clair et utile.",12238,402,\N,\N,2025-02-18 18:48:56,2025-02-18 18:49:29,yool education,plateforme
Anass Knadel,Soutien Scolaire COMPTA 2ème année Bac SC ECO,Soutien Scolaire Comptabilité 2ème année Baccalauréat Sciences Economiques,51795,2025-02-19 17:23:53,2025-02-19 17:24:43,8,Formateur très compétent et à l'écoute.,12238,402,\N,\N,2025-02-19 18:23:53,2025-02-19 18:24:52,yool education,plateforme
Ayman Dmaj,Soutien Scolaire COMPTA 2ème année Bac SC ECO,Soutien Scolaire Comptabilité 2ème année Baccalauréat Sciences Economiques,58850,2025-03-24 20:06:14,2025-03-24 21:12:29,10,"Méthodologie adaptée, j'ai beaucoup appris.",4631,402,92062,105.154.207.55,2025-03-24 20:06:14,2025-03-24 21:12:42,yool education,enquête
El omary Ibrahim,Alpha coran,A تلاوة و حفظ القرآن,9538,2024-02-10 18:04:05,2024-02-10 19:28:29,8,"Méthodologie adaptée, j'ai beaucoup appris.",1587,407,\N,\N,2024-02-10 19:04:05,2024-02-10 20:28:29,yool education,email
El omary Ibrahim,Alpha coran,A تلاوة و حفظ القرآن,9983,2024-02-17 18:00:38,2024-02-17 19:34:05,10,"Très satisfait du cours, contenu clair et utile.",1587,407,\N,\N,2024-02-17 19:00:38,2024-02-17 20:34:05,yool education,enquête
Khalilibrahim Zeinab,Alpha coran,A تلاوة و حفظ القرآن,29078,2024-10-18 19:17:40,2024-10-18 20:30:46,8,"Méthodologie adaptée, j'ai beaucoup appris.",4165,407,103135,\N,2024-10-18 20:17:40,2024-10-18 21:30:52,yool education,plateforme
Arij faleh,Classe 1 Soutien Scolaire Mathématiques 1ère année Bac BAC SC Experimentales,Soutien Scolaire Maths 1ère année BAC SC Experimentales,27651,2024-10-02 18:59:03,2024-10-02 20:32:43,10,"Bonne expérience, je recommande cette formation.",8261,408,96992,\N,2024-10-02 19:59:03,2024-10-02 21:32:48,yool education,email
HAOUINE ANAS,Classe 1 Soutien Scolaire Mathématiques 1ère année Bac BAC SC Experimentales,Soutien Scolaire Maths 1ère année BAC SC Experimentales,41069,2025-01-01 18:59:13,2025-01-01 20:33:26,10,"Très satisfait du cours, contenu clair et utile.",12011,408,97083,105.158.85.128,2025-01-01 19:59:13,2025-01-01 21:33:30,yool education,email
HAOUINE ANAS,Classe 1 Soutien Scolaire Mathématiques 1ère année Bac BAC SC Experimentales,Soutien Scolaire Maths 1ère année BAC SC Experimentales,48392,2025-02-06 20:41:43,2025-02-06 22:12:06,10,"Bonne expérience, je recommande cette formation.",12011,408,\N,160.176.132.45,2025-02-06 21:41:43,2025-02-06 23:12:09,yool education,réseaux sociaux
HAOUINE ANAS,Classe 1 Soutien Scolaire Mathématiques 1ère année Bac BAC SC Experimentales,Soutien Scolaire Maths 1ère année BAC SC Experimentales,51906,2025-02-19 19:02:01,2025-02-19 20:30:33,10,Formateur très compétent et à l'écoute.,12011,408,97132,196.70.209.209,2025-02-19 20:02:01,2025-02-19 21:30:36,yool education,plateforme
HAOUINE ANAS,Classe 1 Soutien Scolaire Mathématiques 1ère année Bac BAC SC Experimentales,Soutien Scolaire Maths 1ère année BAC SC Experimentales,54114,2025-02-26 19:02:24,2025-02-26 20:30:12,8,"Très satisfait du cours, contenu clair et utile.",12011,408,97139,160.176.65.184,2025-02-26 19:02:24,2025-02-26 20:30:14,yool education,plateforme
Arij faleh,Classe 1 Soutien Scolaire PC 1ère année BAC SC Experimentales,Soutien Scolaire PC 1ère année BAC SC Experimentales,28469,2024-10-14 19:01:54,2024-10-14 20:35:43,10,"Bonne expérience, je recommande cette formation.",8261,409,97247,\N,2024-10-14 20:01:54,2024-10-14 21:35:50,yool education,email
Chayti Mohamed,Classe 1 Soutien Scolaire PC 1ère année BAC SC Experimentales,Soutien Scolaire PC 1ère année BAC SC Experimentales,29860,2024-10-28 19:02:27,2024-10-28 20:32:56,5,"Ni bon ni mauvais, c'était acceptable.",8231,409,97261,\N,2024-10-28 20:02:27,2024-10-28 21:33:07,yool education,enquête
Aicha Skiredj,Classe 1 Soutien Scolaire PC 1ère année BAC SC Experimentales,Soutien Scolaire PC 1ère année BAC SC Experimentales,32287,2024-11-21 20:17:58,2024-11-21 22:05:18,10,Formateur très compétent et à l'écoute.,8070,409,97285,\N,2024-11-21 21:17:58,2024-11-21 23:05:45,yool education,email
JLIL Bahae Eddine,Classe 1 Soutien Scolaire PC 1ère année BAC SC Experimentales,Soutien Scolaire PC 1ère année BAC SC Experimentales,32597,2024-11-25 19:01:33,2024-11-25 20:29:23,8,Formateur très compétent et à l'écoute.,8815,409,97289,\N,2024-11-25 20:01:33,2024-11-25 21:29:30,yool education,plateforme
HAOUINE ANAS,Classe 1 Soutien Scolaire PC 1ère année BAC SC Experimentales,Soutien Scolaire PC 1ère année BAC SC Experimentales,40433,2024-12-30 18:59:35,2024-12-30 20:36:19,10,"Bonne expérience, je recommande cette formation.",12011,409,97324,160.176.189.182,2024-12-30 19:59:35,2024-12-30 21:36:23,yool education,réseaux sociaux
HAOUINE ANAS,Classe 1 Soutien Scolaire PC 1ère année BAC SC Experimentales,Soutien Scolaire PC 1ère année BAC SC Experimentales,42133,2025-01-06 19:00:22,2025-01-06 20:30:40,10,Formateur très compétent et à l'écoute.,12011,409,97331,41.250.169.250,2025-01-06 20:00:22,2025-01-06 21:30:44,yool education,enquête
HAOUINE ANAS,Classe 1 Soutien Scolaire PC 1ère année BAC SC Experimentales,Soutien Scolaire PC 1ère année BAC SC Experimentales,43913,2025-01-13 19:00:10,2025-01-13 20:31:27,8,"Méthodologie adaptée, j'ai beaucoup appris.",12011,409,97338,160.177.92.192,2025-01-13 20:00:10,2025-01-13 21:41:34,yool education,email
Anas Ettolba,Classe 1 Soutien Scolaire PC 1ère année BAC SC Experimentales,Soutien Scolaire PC 1ère année BAC SC Experimentales,44016,2025-01-13 19:27:46,2025-01-13 20:15:47,5,D'accord avec le contenu mais peut être amélioré.,11946,409,97338,196.75.134.174,2025-01-13 20:27:46,2025-01-13 21:15:47,yool education,réseaux sociaux
Mohamed Amine tidriguit,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,27560,2024-10-01 18:53:52,2024-10-01 20:31:30,10,Formateur très compétent et à l'écoute.,8135,410,97477,\N,2024-10-01 19:53:52,2024-10-01 21:31:42,yool education,réseaux sociaux
Arij faleh,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,27569,2024-10-01 18:58:01,2024-10-01 20:31:52,10,"Très satisfait du cours, contenu clair et utile.",8261,410,97477,\N,2024-10-01 19:58:01,2024-10-01 21:32:00,yool education,enquête
lina Bourqouqou,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,27574,2024-10-01 19:00:52,2024-10-01 20:31:32,8,"Bonne expérience, je recommande cette formation.",8222,410,97477,\N,2024-10-01 20:00:52,2024-10-01 21:31:42,yool education,enquête
Chayti Mohamed,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,28638,2024-10-15 19:03:35,2024-10-15 20:30:53,7,"Formation conforme aux attentes, sans surprise.",8231,410,97491,\N,2024-10-15 20:03:35,2024-10-15 21:30:53,yool education,email
Arij faleh,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,29976,2024-10-29 19:01:45,2024-10-29 20:31:37,10,Formateur très compétent et à l'écoute.,8261,410,97505,\N,2024-10-29 20:01:45,2024-10-29 21:31:44,yool education,réseaux sociaux
El Arabi Daerqaoui,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,33727,2024-12-03 18:51:42,2024-12-03 20:31:47,8,"Très satisfait du cours, contenu clair et utile.",8751,410,97540,\N,2024-12-03 19:51:42,2024-12-03 21:32:17,yool education,enquête
Anas Ettolba,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,37134,2024-12-17 18:09:15,2024-12-17 20:35:40,7,D'accord avec le contenu mais peut être amélioré.,11946,410,\N,102.100.215.15,2024-12-17 19:09:15,2024-12-17 21:35:54,yool education,plateforme
HAOUINE ANAS,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,40823,2024-12-31 19:01:00,2024-12-31 20:29:08,10,"Méthodologie adaptée, j'ai beaucoup appris.",12011,410,97568,196.77.49.216,2024-12-31 20:01:00,2024-12-31 21:29:15,yool education,enquête
AJARAM CHOROUK,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,40838,2024-12-31 19:02:47,2024-12-31 20:29:45,8,"Méthodologie adaptée, j'ai beaucoup appris.",12006,410,97568,41.250.73.234,2024-12-31 20:02:47,2024-12-31 21:29:58,yool education,email
HAOUINE ANAS,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,46611,2025-01-25 16:03:38,2025-01-25 17:27:26,8,"Méthodologie adaptée, j'ai beaucoup appris.",12011,410,97593,105.74.67.175,2025-01-25 17:03:38,2025-01-25 18:27:30,yool education,plateforme
HAOUINE ANAS,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,47401,2025-02-04 19:00:41,2025-02-04 20:30:23,10,Formateur très compétent et à l'écoute.,12011,410,97603,160.179.102.33,2025-02-04 20:00:41,2025-02-04 21:30:26,yool education,enquête
HAOUINE ANAS,Classe 1 Soutien Scolaire SVT 1ère année BAC SC Experimentales,Soutien Scolaire SVT 1ère année BAC SC Experimentales,49393,2025-02-11 18:59:29,2025-02-11 20:30:49,10,"Méthodologie adaptée, j'ai beaucoup appris.",12011,410,97610,105.158.110.86,2025-02-11 19:59:29,2025-02-11 21:30:52,yool education,email
